prog_name_en,recipient_city,year,agreement_value
Youth - Canada Summer Jobs,La Tabatière,2019,11952
Youth - Canada Summer Jobs,La Tuque,2018,98752
Youth - Canada Summer Jobs,La Tuque,2019,101466
Youth - Canada Summer Jobs,La Visitation-de-l'Île-Dupas,2018,1260
Youth - Canada Summer Jobs,La Visitation-de-l'Île-Dupas,2019,1500
Youth - Canada Summer Jobs,La peche,2019,0
Youth - Canada Summer Jobs,LaBaie,2010,25110
Youth - Canada Summer Jobs,LaBroquerie,2019,4370
Youth - Canada Summer Jobs,LaHave,2018,11848
Youth - Canada Summer Jobs,LaHave,2019,0
Youth - Canada Summer Jobs,LaSalle,2007,25592
Youth - Canada Summer Jobs,LaSalle,2008,62573
Youth - Canada Summer Jobs,LaSalle,2010,73862
Youth - Canada Summer Jobs,LaSalle,2013,70839
Youth - Canada Summer Jobs,LaSalle,2014,38523
Youth - Canada Summer Jobs,LaSalle,2015,60645
Youth - Canada Summer Jobs,LaSalle,2016,127363
Youth - Canada Summer Jobs,LaSalle,2018,314322
Youth - Canada Summer Jobs,LaSalle,2019,402573
Youth - Canada Summer Jobs,"LaSalle, Ontario",2017,34884
Youth - Canada Summer Jobs,"LaSalle, Quebec|LaSalle, Québec",2017,122002
Youth - Canada Summer Jobs,LaScie,2018,17615
Youth - Canada Summer Jobs,Labelle,2018,10086
Youth - Canada Summer Jobs,Labelle,2019,18048
Youth - Canada Summer Jobs,Labrador City,2018,103539
Youth - Canada Summer Jobs,Labrador City,2019,0
Youth - Canada Summer Jobs,Labrecque,2018,11685
Youth - Canada Summer Jobs,Labrecque,2019,15949
Youth - Canada Summer Jobs,Lac Beauport,2007,39089
Youth - Canada Summer Jobs,Lac Kenogami,2019,10329
Youth - Canada Summer Jobs,Lac La Biche,2018,47626
Youth - Canada Summer Jobs,Lac La Biche,2019,96807
Youth - Canada Summer Jobs,Lac La Ronge,2018,12187
Youth - Canada Summer Jobs,Lac Mégantic,2019,0
Youth - Canada Summer Jobs,Lac du  Bonnet,2019,2724
Youth - Canada Summer Jobs,Lac du Bonnet,2018,21774
Youth - Canada Summer Jobs,Lac du Bonnet,2019,24767
Youth - Canada Summer Jobs,Lac la Biche,2018,17952
Youth - Canada Summer Jobs,Lac la Biche,2019,58800
Youth - Canada Summer Jobs,Lac-Aux-Sables,2018,2471
Youth - Canada Summer Jobs,Lac-Baker,2018,4506
Youth - Canada Summer Jobs,Lac-Beauport,2018,41112
Youth - Canada Summer Jobs,Lac-Beauport,2019,50477
Youth - Canada Summer Jobs,Lac-Bouchette,2018,32213
Youth - Canada Summer Jobs,Lac-Bouchette,2019,25439
Youth - Canada Summer Jobs,Lac-Brome,2018,28201
Youth - Canada Summer Jobs,Lac-Brome,2019,26350
Youth - Canada Summer Jobs,Lac-Delage,2018,5506
Youth - Canada Summer Jobs,Lac-Delage,2019,9717
Youth - Canada Summer Jobs,Lac-Drolet,2018,11254
Youth - Canada Summer Jobs,Lac-Drolet,2019,12520
Youth - Canada Summer Jobs,Lac-Etchemin,2018,58399
Youth - Canada Summer Jobs,Lac-Etchemin,2019,77282
Youth - Canada Summer Jobs,Lac-Frontière,2018,1080
Youth - Canada Summer Jobs,Lac-Frontière,2019,1750
Youth - Canada Summer Jobs,Lac-Humqui,2018,2471
Youth - Canada Summer Jobs,Lac-Kénogami,2018,8730
Youth - Canada Summer Jobs,Lac-Mégantic,2018,41307
Youth - Canada Summer Jobs,Lac-Mégantic,2019,57326
Youth - Canada Summer Jobs,Lac-Saguay,2018,2882
Youth - Canada Summer Jobs,Lac-Saguay,2019,2988
Youth - Canada Summer Jobs,Lac-Saint-Joseph,2018,5506
Youth - Canada Summer Jobs,Lac-Saint-Joseph,2019,8721
Youth - Canada Summer Jobs,Lac-Saint-Paul,2018,2520
Youth - Canada Summer Jobs,Lac-Saint-Paul,2019,3500
Youth - Canada Summer Jobs,Lac-Sainte-Marie,2018,3911
Youth - Canada Summer Jobs,Lac-Sainte-Marie,2019,4915
Youth - Canada Summer Jobs,Lac-Sergent,2018,4500
Youth - Canada Summer Jobs,Lac-Sergent,2019,2713
Youth - Canada Summer Jobs,Lac-Simon,2019,4813
Youth - Canada Summer Jobs,Lac-Supérieur,2018,4244
Youth - Canada Summer Jobs,Lac-Supérieur,2019,5374
Youth - Canada Summer Jobs,Lac-Tremblant-Nord,2018,2882
Youth - Canada Summer Jobs,Lac-au-Saumon,2018,12355
Youth - Canada Summer Jobs,Lac-au-Saumon,2019,23903
Youth - Canada Summer Jobs,Lac-aux-Sables,2018,16667
Youth - Canada Summer Jobs,Lac-aux-Sables,2019,9234
Youth - Canada Summer Jobs,Lac-des-Aigles,2018,8235
Youth - Canada Summer Jobs,Lac-des-Aigles,2019,7057
Youth - Canada Summer Jobs,Lac-des-Plages,2019,1750
Youth - Canada Summer Jobs,Lac-des-Seize-Îles,2018,7614
Youth - Canada Summer Jobs,Lac-des-Seize-Îles,2019,7142
Youth - Canada Summer Jobs,Lac-des-Écorces,2018,9722
Youth - Canada Summer Jobs,Lac-des-Écorces,2019,8984
Youth - Canada Summer Jobs,Lac-des-Îles,2019,9960
Youth - Canada Summer Jobs,Lac-du-Cerf,2019,1750
Youth - Canada Summer Jobs,Lac-Édouard,2018,5353
Youth - Canada Summer Jobs,Lac-Édouard,2019,15934
Youth - Canada Summer Jobs,Lachenaie,2019,3500
Youth - Canada Summer Jobs,Lachine,2007,58013
Youth - Canada Summer Jobs,Lachine,2018,299450
Youth - Canada Summer Jobs,Lachine,2019,269788
Youth - Canada Summer Jobs,Lachute,2018,56816
Youth - Canada Summer Jobs,Lachute,2019,141964
Youth - Canada Summer Jobs,Lacolle,2018,30355
Youth - Canada Summer Jobs,Lacolle,2019,34613
Youth - Canada Summer Jobs,Lacombe,2008,28440
Youth - Canada Summer Jobs,Lacombe,2010,64927
Youth - Canada Summer Jobs,Lacombe,2013,56940
Youth - Canada Summer Jobs,Lacombe,2014,52536
Youth - Canada Summer Jobs,Lacombe,2015,49776
Youth - Canada Summer Jobs,Lacombe,2016,78115
Youth - Canada Summer Jobs,Lacombe,2018,179826
Youth - Canada Summer Jobs,Lacombe,2019,154578
Youth - Canada Summer Jobs,Lacombe County,2019,28666
Youth - Canada Summer Jobs,"Lacombe, Alberta",2017,104781
Youth - Canada Summer Jobs,Ladle Cove,2018,7837
Youth - Canada Summer Jobs,Ladysmith,2018,91532
Youth - Canada Summer Jobs,Ladysmith,2019,60375
Youth - Canada Summer Jobs,Ladysmith  ,2019,8192
Youth - Canada Summer Jobs,Ladysmith BC,2019,4411
Youth - Canada Summer Jobs,Lafleche,2018,5262
Youth - Canada Summer Jobs,Lafleche,2019,5929
Youth - Canada Summer Jobs,Lahave,2018,16500
Youth - Canada Summer Jobs,Laird,2018,1316
Youth - Canada Summer Jobs,Laird,2019,1549
Youth - Canada Summer Jobs,Lake Charlotte,2018,8192
Youth - Canada Summer Jobs,Lake Country,2018,73804
Youth - Canada Summer Jobs,Lake Country,2019,77486
Youth - Canada Summer Jobs,Lake Cowichan,2018,21810
Youth - Canada Summer Jobs,Lake Cowichan,2019,48688
Youth - Canada Summer Jobs,Lake Echo,2018,37340
Youth - Canada Summer Jobs,Lake Echo,2019,0
Youth - Canada Summer Jobs,Lake Loon,2018,5280
Youth - Canada Summer Jobs,Lake Louise,2018,25074
Youth - Canada Summer Jobs,Lake Louise,2019,42787
Youth - Canada Summer Jobs,Lake Manitoba First Nation,2018,3101
Youth - Canada Summer Jobs,Lake Metigoshe,2019,5453
Youth - Canada Summer Jobs,Lakefield,2018,16431
Youth - Canada Summer Jobs,Lakeside,2018,18546
Youth - Canada Summer Jobs,Lakevale,2018,3080
Youth - Canada Summer Jobs,Lakeview,2018,3080
Youth - Canada Summer Jobs,Lakeville,2018,1577
Youth - Canada Summer Jobs,Lamaline,2018,14069
Youth - Canada Summer Jobs,Lamarche,2018,15866
Youth - Canada Summer Jobs,Lamarche,2019,8484
Youth - Canada Summer Jobs,Lambton,2018,2880
Youth - Canada Summer Jobs,Lambton,2019,3000
Youth - Canada Summer Jobs,Lambton Shores,2016,35598
Youth - Canada Summer Jobs,Lambton Shores,2018,53760
Youth - Canada Summer Jobs,Lambton Shores,2019,0
Youth - Canada Summer Jobs,Lamont,2018,3264
Youth - Canada Summer Jobs,Lamont,2019,14700
Youth - Canada Summer Jobs,Lampman,2019,7181
Youth - Canada Summer Jobs,Lamèque,2018,94743
Youth - Canada Summer Jobs,Lanark,2018,22782
Youth - Canada Summer Jobs,Lancaster,2018,23957
Youth - Canada Summer Jobs,Landis,2018,1316
Youth - Canada Summer Jobs,Landis,2019,1549
Youth - Canada Summer Jobs,Landmark,2018,2232
Youth - Canada Summer Jobs,Landmark,2019,11203
Youth - Canada Summer Jobs,Landrienne,2018,1260
Youth - Canada Summer Jobs,Landrienne,2019,2000
Youth - Canada Summer Jobs,Landry,2018,4016
Youth - Canada Summer Jobs,Langdon,2018,8160
Youth - Canada Summer Jobs,Langeburg,2019,3591
Youth - Canada Summer Jobs,Langenburg,2018,5680
Youth - Canada Summer Jobs,Langenburg,2019,13937
Youth - Canada Summer Jobs,Langford,2018,32847
Youth - Canada Summer Jobs,Langford,2019,50798
Youth - Canada Summer Jobs,Langham,2018,7409
Youth - Canada Summer Jobs,Langley,2008,25772
Youth - Canada Summer Jobs,Langley,2010,26101
Youth - Canada Summer Jobs,Langley,2013,33511
Youth - Canada Summer Jobs,Langley,2018,454079
Youth - Canada Summer Jobs,Langley,2019,705090
Youth - Canada Summer Jobs,"Langley, British Columbia",2017,25893
Youth - Canada Summer Jobs,"Langley, British Columbia|Langley, Colombie-Britannique",2017,44374
Youth - Canada Summer Jobs,Langruth,2018,2676
Youth - Canada Summer Jobs,Langruth,2019,3686
Youth - Canada Summer Jobs,Lanigan,2018,9625
Youth - Canada Summer Jobs,Lanigan,2019,3591
Youth - Canada Summer Jobs,Lanoraie,2018,11526
Youth - Canada Summer Jobs,Lanoraie,2019,16451
Youth - Canada Summer Jobs,Lansdowne,2018,58567
Youth - Canada Summer Jobs,Lantier,2018,4734
Youth - Canada Summer Jobs,Lantier,2019,1750
Youth - Canada Summer Jobs,Lantz,2018,21353
Youth - Canada Summer Jobs,Lantzville,2018,76789
Youth - Canada Summer Jobs,Lantzville,2019,155787
Youth - Canada Summer Jobs,Larder Lake,2018,12197
Youth - Canada Summer Jobs,Lark Harbour,2018,1005
Youth - Canada Summer Jobs,Larouche,2018,10705
Youth - Canada Summer Jobs,Larouche,2019,11382
Youth - Canada Summer Jobs,Lasalle,2013,29993
Youth - Canada Summer Jobs,Lasalle,2014,31570
Youth - Canada Summer Jobs,Lasalle,2016,58351
Youth - Canada Summer Jobs,Lasalle,2018,88550
Youth - Canada Summer Jobs,"Lasalle, Quebec|Lasalle, Québec",2017,25509
Youth - Canada Summer Jobs,Lashburn,2018,7893
Youth - Canada Summer Jobs,Lashburn,2019,8820
Youth - Canada Summer Jobs,Latchford,2018,1680
Youth - Canada Summer Jobs,Laterrière,2018,66217
Youth - Canada Summer Jobs,Laterrière,2019,83084
Youth - Canada Summer Jobs,Latulipe,2018,4554
Youth - Canada Summer Jobs,Latulipe,2019,2000
Youth - Canada Summer Jobs,Latuque,2018,5764
Youth - Canada Summer Jobs,Launay,2018,1440
Youth - Canada Summer Jobs,Launay,2019,1600
Youth - Canada Summer Jobs,Laurenceton,2018,5971
Youth - Canada Summer Jobs,Laurier-Station,2018,34748
Youth - Canada Summer Jobs,Laurier-Station,2019,24983
Youth - Canada Summer Jobs,Laurierville,2018,5764
Youth - Canada Summer Jobs,Laval,2007,65461
Youth - Canada Summer Jobs,Laval,2008,121037
Youth - Canada Summer Jobs,Laval,2010,118182
Youth - Canada Summer Jobs,Laval,2013,124810
Youth - Canada Summer Jobs,Laval,2014,120802
Youth - Canada Summer Jobs,Laval,2015,150642
Youth - Canada Summer Jobs,Laval,2016,729084
Youth - Canada Summer Jobs,Laval,2018,2289857
Youth - Canada Summer Jobs,Laval,2019,2659247
Youth - Canada Summer Jobs,Laval Ouest,2019,15478
Youth - Canada Summer Jobs,"Laval, Quebec|Laval, Québec",2017,778766
Youth - Canada Summer Jobs,Lavaltrie,2018,25988
Youth - Canada Summer Jobs,Lavaltrie,2019,137568
Youth - Canada Summer Jobs,Laverlochère,2018,3294
Youth - Canada Summer Jobs,Laverlochère,2019,3984
Youth - Canada Summer Jobs,Lavigne,2018,11391
Youth - Canada Summer Jobs,"Lavigne, Ontario",2017,25121
Youth - Canada Summer Jobs,Lawn,2018,2613
Youth - Canada Summer Jobs,Lawrencetown,2018,17059
Youth - Canada Summer Jobs,Lawrenceville,2018,7411
Youth - Canada Summer Jobs,Lawrenceville,2019,10528
Youth - Canada Summer Jobs,Lazo,2018,20700
Youth - Canada Summer Jobs,Lazo,2019,30247
Youth - Canada Summer Jobs,Le Goulet,2018,4894
Youth - Canada Summer Jobs,LeMoyne,2018,19762
Youth - Canada Summer Jobs,LeMoyne,2019,56764
Youth - Canada Summer Jobs,LeRoy,2018,17037
Youth - Canada Summer Jobs,LeRoy,2019,20126
Youth - Canada Summer Jobs,Leader,2018,5262
Youth - Canada Summer Jobs,Leader,2019,9070
Youth - Canada Summer Jobs,Leading Tickles,2018,21645
Youth - Canada Summer Jobs,Leamington,2018,129085
Youth - Canada Summer Jobs,Leamington,2019,5880
Youth - Canada Summer Jobs,Leask,2018,1316
Youth - Canada Summer Jobs,Leask,2019,33340
Youth - Canada Summer Jobs,Leaskdale,2018,11390
Youth - Canada Summer Jobs,Lebel-sur-Quévillon,2018,32270
Youth - Canada Summer Jobs,Lebel-sur-Quévillon,2019,37420
Youth - Canada Summer Jobs,Lebret,2018,1316
Youth - Canada Summer Jobs,Lebret,2019,1549
Youth - Canada Summer Jobs,Leclercville,2018,2520
Youth - Canada Summer Jobs,Leclercville,2019,3984
Youth - Canada Summer Jobs,Leduc,2015,28487
Youth - Canada Summer Jobs,Leduc,2016,28592
Youth - Canada Summer Jobs,Leduc,2018,79525
Youth - Canada Summer Jobs,Leduc,2019,87727
Youth - Canada Summer Jobs,"Leduc, Alberta",2017,33817
Youth - Canada Summer Jobs,Lefroy,2018,37409
Youth - Canada Summer Jobs,Legal,2018,3264
Youth - Canada Summer Jobs,Legal,2019,4200
Youth - Canada Summer Jobs,Lejeune,2018,6021
Youth - Canada Summer Jobs,Lejeune,2019,6829
Youth - Canada Summer Jobs,Lemberg,2018,1316
Youth - Canada Summer Jobs,Lemberg,2019,3097
Youth - Canada Summer Jobs,Lemoyne,2018,45698
Youth - Canada Summer Jobs,Lennox Island,2018,3608
Youth - Canada Summer Jobs,Leoville,2018,1316
Youth - Canada Summer Jobs,Lerhbridge,2018,13056
Youth - Canada Summer Jobs,Leroy,2018,1053
Youth - Canada Summer Jobs,Leroy,2019,6155
Youth - Canada Summer Jobs,Les Bergeronnes,2018,47293
Youth - Canada Summer Jobs,Les Bergeronnes,2019,32141
Youth - Canada Summer Jobs,Les Coteaux,2018,12966
Youth - Canada Summer Jobs,Les Coteaux,2019,21185
Youth - Canada Summer Jobs,Les Cèdres,2018,14946
Youth - Canada Summer Jobs,Les Cèdres,2019,20148
Youth - Canada Summer Jobs,Les Escoumins,2018,18680
Youth - Canada Summer Jobs,Les Escoumins,2019,32378
Youth - Canada Summer Jobs,Les Hauteurs,2018,2471
Youth - Canada Summer Jobs,Les Hauteurs,2019,2988
Youth - Canada Summer Jobs,Les Méchins,2018,2471
Youth - Canada Summer Jobs,Les Méchins,2019,3984
Youth - Canada Summer Jobs,Les Éboulements,2018,17443
Youth - Canada Summer Jobs,Les Éboulements,2019,22933
Youth - Canada Summer Jobs,Letang,2018,3514
Youth - Canada Summer Jobs,Lethbridge,2010,25997
Youth - Canada Summer Jobs,Lethbridge,2013,67568
Youth - Canada Summer Jobs,Lethbridge,2014,58209
Youth - Canada Summer Jobs,Lethbridge,2015,58516
Youth - Canada Summer Jobs,Lethbridge,2016,62076
Youth - Canada Summer Jobs,Lethbridge,2018,604325
Youth - Canada Summer Jobs,Lethbridge,2019,669330
Youth - Canada Summer Jobs,Lethbridge County,2018,14836
Youth - Canada Summer Jobs,Lethbridge County,2019,26688
Youth - Canada Summer Jobs,"Lethbridge, Alberta",2017,107262
Youth - Canada Summer Jobs,Levack,2018,5040
Youth - Canada Summer Jobs,Lewin's Cove,2018,4255
Youth - Canada Summer Jobs,Lewisporte,2007,47392
Youth - Canada Summer Jobs,Lewisporte,2015,25289
Youth - Canada Summer Jobs,Lewisporte,2016,25904
Youth - Canada Summer Jobs,Lewisporte,2018,86217
Youth - Canada Summer Jobs,"Lewisporte, Newfoundland and Labrador|Lewisporte, Terre-Neuve-et-Labrador",2017,26433
Youth - Canada Summer Jobs,Likely,2018,10010
Youth - Canada Summer Jobs,Likely,2019,3781
Youth - Canada Summer Jobs,Lillooet,2018,136649
Youth - Canada Summer Jobs,Lillooet,2019,95937
Youth - Canada Summer Jobs,Lilooet,2019,13233
Youth - Canada Summer Jobs,Lincoln,2018,7658
Youth - Canada Summer Jobs,Lindell Beach,2018,10350
Youth - Canada Summer Jobs,Lindell Beach,2019,19299
Youth - Canada Summer Jobs,Linden,2018,1632
Youth - Canada Summer Jobs,Linden,2019,6000
Youth - Canada Summer Jobs,Lindsay,2016,32038
Youth - Canada Summer Jobs,Lindsay,2018,194142
Youth - Canada Summer Jobs,"Lindsay, Ontario",2017,32466
Youth - Canada Summer Jobs,Lingwick,2018,2882
Youth - Canada Summer Jobs,Lingwick,2019,1750
Youth - Canada Summer Jobs,Lion's Head,2018,7157
Youth - Canada Summer Jobs,Lion's Head,2019,0
Youth - Canada Summer Jobs,Lions Bay,2018,4558
Youth - Canada Summer Jobs,Lipton,2018,1316
Youth - Canada Summer Jobs,Lipton,2019,3097
Youth - Canada Summer Jobs,Listowel,2018,13070
Youth - Canada Summer Jobs,Listuguj,2018,16468
Youth - Canada Summer Jobs,Listuguj,2019,7967
Youth - Canada Summer Jobs,Little Anse,2018,7836
Youth - Canada Summer Jobs,Little Bay East,2008,34926
Youth - Canada Summer Jobs,Little Bay East,2010,28065
Youth - Canada Summer Jobs,Little Bay East,2013,30071
Youth - Canada Summer Jobs,Little Bay East,2014,30071
Youth - Canada Summer Jobs,Little Bay East,2015,30907
Youth - Canada Summer Jobs,Little Bay East,2016,31661
Youth - Canada Summer Jobs,"Little Bay East, Newfoundland and Labrador|Little Bay East, Terre-Neuve-et-Labrador",2017,29373
Youth - Canada Summer Jobs,Little Bras d'Or,2018,5332
Youth - Canada Summer Jobs,Little Brook,2018,4295
Youth - Canada Summer Jobs,Little Burnt Bay,2018,2986
Youth - Canada Summer Jobs,Little Current,2018,42539
Youth - Canada Summer Jobs,Little Heart's Ease,2018,2239
Youth - Canada Summer Jobs,Little Narrows,2018,3465
Youth - Canada Summer Jobs,Little Rapids,2018,1005
Youth - Canada Summer Jobs,Little Shemogue,2018,4016
Youth - Canada Summer Jobs,Lively,2018,35414
Youth - Canada Summer Jobs,Liverpool,2018,40688
Youth - Canada Summer Jobs,Liverpool,2019,0
Youth - Canada Summer Jobs,Llodminster,2019,9554
Youth - Canada Summer Jobs,Lloydminster,2015,46910
Youth - Canada Summer Jobs,Lloydminster,2016,33943
Youth - Canada Summer Jobs,Lloydminster,2018,110397
Youth - Canada Summer Jobs,Lloydminster,2019,108764
Youth - Canada Summer Jobs,"Lloydminster, Saskatchewan",2017,32562
Youth - Canada Summer Jobs,Lochaber,2018,2700
Youth - Canada Summer Jobs,Lochaber,2019,2625
Youth - Canada Summer Jobs,Lochaber-Partie-Ouest,2018,1620
Youth - Canada Summer Jobs,Lochaber-Partie-Ouest,2019,3500
Youth - Canada Summer Jobs,Lockeport,2018,11272
Youth - Canada Summer Jobs,Lockport,2018,1340
Youth - Canada Summer Jobs,Lockport,2019,2187
Youth - Canada Summer Jobs,Locust Hill,2016,28476
Youth - Canada Summer Jobs,Locust Hill,2018,30376
Youth - Canada Summer Jobs,Logan Lake,2018,30641
Youth - Canada Summer Jobs,Logan Lake,2019,43756
Youth - Canada Summer Jobs,Logy Bay,2018,8203
Youth - Canada Summer Jobs,Lombardy,2018,10080
Youth - Canada Summer Jobs,Lomond,2010,31744
Youth - Canada Summer Jobs,Lomond,2013,35180
Youth - Canada Summer Jobs,Lomond,2014,36616
Youth - Canada Summer Jobs,Lomond,2015,39984
Youth - Canada Summer Jobs,Lomond,2016,28224
Youth - Canada Summer Jobs,Lomond,2018,1632
Youth - Canada Summer Jobs,Lomond,2019,28664
Youth - Canada Summer Jobs,"Lomond, Alberta",2017,43920
Youth - Canada Summer Jobs,Londesboro,2018,7280
Youth - Canada Summer Jobs,London,2008,85451
Youth - Canada Summer Jobs,London,2010,121220
Youth - Canada Summer Jobs,London,2013,108871
Youth - Canada Summer Jobs,London,2014,102757
Youth - Canada Summer Jobs,London,2015,67210
Youth - Canada Summer Jobs,London,2016,1069170
Youth - Canada Summer Jobs,London,2018,3147669
Youth - Canada Summer Jobs,London,2019,86301
Youth - Canada Summer Jobs,"London, Ontario",2017,1026111
Youth - Canada Summer Jobs,Lone Butte,2018,3450
Youth - Canada Summer Jobs,Long Cove,2018,2239
Youth - Canada Summer Jobs,Long Harbour,2018,5357
Youth - Canada Summer Jobs,Long Sault,2018,18480
Youth - Canada Summer Jobs,Longlac,2016,47250
Youth - Canada Summer Jobs,Longlac,2018,34240
Youth - Canada Summer Jobs,Longue-Pointe de Mingan,2018,3706
Youth - Canada Summer Jobs,Longue-Pointe-de-Mingan,2018,16206
Youth - Canada Summer Jobs,Longue-Pointe-de-Mingan,2019,12942
Youth - Canada Summer Jobs,Longue-Rive,2018,13378
Youth - Canada Summer Jobs,Longue-Rive,2019,13701
Youth - Canada Summer Jobs,Longueuil,2007,144989
Youth - Canada Summer Jobs,Longueuil,2008,32647
Youth - Canada Summer Jobs,Longueuil,2010,98195
Youth - Canada Summer Jobs,Longueuil,2013,69440
Youth - Canada Summer Jobs,Longueuil,2014,70865
Youth - Canada Summer Jobs,Longueuil,2015,71319
Youth - Canada Summer Jobs,Longueuil,2016,590027
Youth - Canada Summer Jobs,Longueuil,2018,1237293
Youth - Canada Summer Jobs,Longueuil,2019,1297998
Youth - Canada Summer Jobs,"Longueuil, Quebec|Longueuil, Québec",2017,497416
Youth - Canada Summer Jobs,Longview,2018,7418
Youth - Canada Summer Jobs,Longview,2019,17063
Youth - Canada Summer Jobs,Loon Lake,2018,1316
Youth - Canada Summer Jobs,Loon Lake,2019,1549
Youth - Canada Summer Jobs,Lord's Cove,2018,23116
